boolean,35207100,4221002
int,35236900,4221002
double,70679400,4221002
float,37434000,4221002
long,72534100,4221002
boolean,62640100,7257406
int,62679000,7257406
double,126663300,7257406
float,64996900,7257406
long,130930700,7257406
boolean,81159600,9379364
int,86014200,9379364
double,156404400,9379364
float,80416300,9379364
long,160436400,9379364
boolean,56962700,6535973
int,57327300,6535973
double,113740200,6535973
float,59677300,6535973
long,113468500,6535973
boolean,31681600,3696944
int,32686800,3696944
double,62734500,3696944
float,32194700,3696944
long,66513500,3696944
boolean,19778300,2353502
int,19762800,2353502
double,40636800,2353502
float,19639200,2353502
long,40052800,2353502
boolean,54078700,6450780
int,54075900,6450780
double,112322700,6450780
float,56681400,6450780
long,114024000,6450780
boolean,14736000,1629765
int,14460300,1629765
double,29353200,1629765
float,19726300,1629765
long,29356200,1629765
boolean,96375700,9068852
int,79933200,9068852
double,156409400,9068852
float,76908500,9068852
long,151359900,9068852
boolean,38936700,4604967
int,40838400,4604967
double,78826300,4604967
float,40419800,4604967
long,80958800,4604967
boolean,81697100,8953476
int,82617200,8953476
double,161949700,8953476
float,78564200,8953476
long,157252400,8953476
boolean,3609400,432939
int,3656500,432939
double,7322700,432939
float,3598200,432939
long,7233700,432939
boolean,63384700,7586407
int,63441100,7586407
double,129931000,7586407
float,65606500,7586407
long,131149400,7586407
boolean,65099300,7410775
int,82527100,7410775
double,129246800,7410775
float,64214100,7410775
long,134747200,7410775
boolean,11153400,1339970
int,11196700,1339970
double,22267800,1339970
float,11140100,1339970
long,22347600,1339970
boolean,21487700,2591433
int,21553900,2591433
double,43241600,2591433
float,21586500,2591433
long,43602500,2591433
boolean,28422300,3414057
int,30811800,3414057
double,58976100,3414057
float,30852600,3414057
long,58682700,3414057
boolean,1091400,126442
int,1076200,126442
double,2190400,126442
float,1062700,126442
long,2155300,126442
boolean,34239100,3959931
int,34953600,3959931
double,68746900,3959931
float,33609100,3959931
long,78842200,3959931
boolean,55233900,6474763
int,56864400,6474763
double,117951200,6474763
float,56052100,6474763
long,110348400,6474763
boolean,44437100,5285491
int,44651100,5285491
double,88212400,5285491
float,46990900,5285491
long,93335600,5285491
boolean,51444300,6049408
int,51496900,6049408
double,104995100,6049408
float,53806900,6049408
long,113749400,6049408
boolean,57984700,6617256
int,57899100,6617256
double,114251500,6617256
float,55221400,6617256
long,110555300,6617256
boolean,73307700,8798754
int,76097900,8798754
double,153490200,8798754
float,76679900,8798754
long,161982100,8798754
boolean,33438600,3790532
int,38322100,3790532
double,68547400,3790532
float,32250900,3790532
long,66947000,3790532
boolean,27455500,3174422
int,26945600,3174422
double,53168500,3174422
float,26463100,3174422
long,52892300,3174422
boolean,58406200,6898690
int,57608100,6898690
double,122250500,6898690
float,59736900,6898690
long,121784100,6898690
boolean,70998800,8122531
int,84597000,8122531
double,143686100,8122531
float,72285300,8122531
long,136617100,8122531
boolean,76792900,9192838
int,76920900,9192838
double,158508700,9192838
float,77077000,9192838
long,153167800,9192838
boolean,58914100,6741715
int,57762100,6741715
double,122887900,6741715
float,66135800,6741715
long,118400800,6741715
boolean,38554600,4656462
int,38734900,4656462
double,77473500,4656462
float,38549600,4656462
long,83967600,4656462
boolean,16355000,1843261
int,16438200,1843261
double,32388100,1843261
float,15567500,1843261
long,31507000,1843261
boolean,23231400,2784492
int,23213600,2784492
double,46197600,2784492
float,23079800,2784492
long,46759200,2784492
boolean,43395800,5195400
int,54605000,5195400
double,87317400,5195400
float,46549100,5195400
long,95734700,5195400
boolean,21651700,2335633
int,20870500,2335633
double,40491400,2335633
float,19962100,2335633
long,39506400,2335633
boolean,49944400,5983545
int,49891200,5983545
double,99587400,5983545
float,53160200,5983545
long,105215900,5983545
boolean,82567900,9205166
int,80685900,9205166
double,161874900,9205166
float,80308000,9205166
long,176349800,9205166
boolean,72258800,8523141
int,71289800,8523141
double,145513700,8523141
float,74585400,8523141
long,148258800,8523141
boolean,78096700,8505582
int,81813500,8505582
double,162089600,8505582
float,89643100,8505582
long,151843200,8505582
boolean,2822300,321325
int,2962800,321325
double,5877100,321325
float,2959600,321325
long,5905800,321325
boolean,50630800,5834079
int,50070800,5834079
double,101059700,5834079
float,51700700,5834079
long,102438100,5834079
boolean,70562000,7980093
int,70595700,7980093
double,148102500,7980093
float,69393000,7980093
long,140110700,7980093
boolean,44521700,4562448
int,38468300,4562448
double,77001900,4562448
float,40348900,4562448
long,76034600,4562448
boolean,8295700,1002685
int,8395800,1002685
double,17154400,1002685
float,8434600,1002685
long,17839500,1002685
boolean,1764800,204793
int,1720900,204793
double,3579800,204793
float,1787400,204793
long,3559800,204793
boolean,45136300,5158452
int,46877500,5158452
double,90817800,5158452
float,43797900,5158452
long,86425000,5158452
boolean,62505900,7197544
int,61481000,7197544
double,122119000,7197544
float,71693500,7197544
long,133366300,7197544
boolean,24110300,2866077
int,23951500,2866077
double,48790600,2866077
float,25746000,2866077
long,50474100,2866077
boolean,72955000,8170745
int,73208200,8170745
double,144662200,8170745
float,72437800,8170745
long,165121800,8170745
boolean,65133500,7489939
int,63546900,7489939
double,139078900,7489939
float,62720400,7489939
long,124705400,7489939
boolean,32224300,3693038
int,33459800,3693038
double,67348800,3693038
float,32812900,3693038
long,65834600,3693038
boolean,5878100,652902
int,5756000,652902
double,11755300,652902
float,5791200,652902
long,11826600,652902
boolean,81483100,9271271
int,83880200,9271271
double,159663000,9271271
float,77313200,9271271
long,169525000,9271271
boolean,38456200,4575273
int,38367200,4575273
double,77344400,4575273
float,39352500,4575273
long,80086300,4575273
boolean,70797000,7858564
int,69762900,7858564
double,138164200,7858564
float,74718100,7858564
long,132607400,7858564
boolean,78558200,9239157
int,87842400,9239157
double,162196600,9239157
float,77262900,9239157
long,164443100,9239157
boolean,76585100,8531827
int,74639500,8531827
double,149853500,8531827
float,71445400,8531827
long,147853500,8531827
boolean,14994300,1528147
int,13687500,1528147
double,26194800,1528147
float,12881800,1528147
long,25973500,1528147
boolean,78258300,8338714
int,72189800,8338714
double,141524200,8338714
float,73670000,8338714
long,148323100,8338714
boolean,23542900,2713981
int,23548600,2713981
double,46779700,2713981
float,22944200,2713981
long,49942700,2713981
boolean,47812200,5670402
int,47478800,5670402
double,96182400,5670402
float,64190500,5670402
long,95898400,5670402
boolean,1234400,140098
int,1178200,140098
double,2388400,140098
float,1236500,140098
long,2380800,140098
boolean,70218300,8295316
int,70403400,8295316
double,144612000,8295316
float,74659800,8295316
long,153236900,8295316
boolean,8165100,817163
int,7780200,817163
double,15731800,817163
float,7487100,817163
long,14955300,817163
boolean,48970600,5705921
int,51024000,5705921
double,96764300,5705921
float,47913700,5705921
long,106223700,5705921
boolean,9966200,1150972
int,9671500,1150972
double,19392500,1150972
float,9599400,1150972
long,19069700,1150972
boolean,34218500,4088294
int,41610300,4088294
double,69396900,4088294
float,34153000,4088294
long,71443100,4088294
boolean,80940300,9201332
int,79863300,9201332
double,158725000,9201332
float,86775200,9201332
long,159196500,9201332
boolean,16878700,2016539
int,17129700,2016539
double,49276500,2016539
float,17083500,2016539
long,35101200,2016539
boolean,26330500,3083925
int,25727500,3083925
double,51496800,3083925
float,29731000,3083925
long,52380400,3083925
boolean,19732300,2370167
int,20057400,2370167
double,41439000,2370167
float,20017700,2370167
long,42128100,2370167
boolean,68456200,7914275
int,67531400,7914275
double,133279100,7914275
float,65959900,7914275
long,139336500,7914275
boolean,33580000,3978301
int,35698700,3978301
double,80243500,3978301
float,35459500,3978301
long,67328900,3978301
boolean,31102700,3723729
int,31009300,3723729
double,66382400,3723729
float,32033800,3723729
long,64878000,3723729
boolean,30644500,3523853
int,30449000,3523853
double,64276000,3523853
float,33183000,3523853
long,66447000,3523853
boolean,14058500,1532189
int,13844000,1532189
double,28777200,1532189
float,14116500,1532189
long,27406500,1532189
boolean,36133000,4142825
int,40802600,4142825
double,77487600,4142825
float,36029900,4142825
long,71478400,4142825
boolean,6072500,705893
int,5957200,705893
double,11882000,705893
float,6025900,705893
long,11930100,705893
boolean,16816800,1876730
int,21920300,1876730
double,32917500,1876730
float,15826500,1876730
long,31693400,1876730
boolean,11873900,1354680
int,11909100,1354680
double,23076000,1354680
float,11476300,1354680
long,22620900,1354680
boolean,33271400,3909229
int,41790000,3909229
double,68260900,3909229
float,33770100,3909229
long,70013100,3909229
boolean,48989200,4949562
int,43958000,4949562
double,86538200,4949562
float,42750200,4949562
long,87596800,4949562
boolean,10604100,1190555
int,10163700,1190555
double,22969300,1190555
float,10058300,1190555
long,20495600,1190555
boolean,83162400,9960450
int,84252200,9960450
double,178342300,9960450
float,87346400,9960450
long,178500400,9960450
boolean,66129600,7346136
int,63908500,7346136
double,123194700,7346136
float,68725600,7346136
long,124675000,7346136
boolean,49633600,5849403
int,49645200,5849403
double,109952500,5849403
float,48781600,5849403
long,98015000,5849403
boolean,22443500,2647232
int,31551500,2647232
double,45119200,2647232
float,21881100,2647232
long,44138700,2647232
boolean,59070200,6983043
int,58569300,6983043
double,116341600,6983043
float,58292300,6983043
long,123033500,6983043
boolean,49859600,5842862
int,49214000,5842862
double,110331100,5842862
float,50712700,5842862
long,97604400,5842862
boolean,24046900,2883299
int,25373100,2883299
double,50035300,2883299
float,24823400,2883299
long,49229600,2883299
boolean,9570700,1144609
int,9681200,1144609
double,19095600,1144609
float,9473800,1144609
long,19050400,1144609
boolean,52298600,6076886
int,51773400,6076886
double,101369200,6076886
float,50501300,6076886
long,109756000,6076886
boolean,10335400,1193361
int,10060600,1193361
double,20150900,1193361
float,9880200,1193361
long,19831000,1193361
boolean,71421700,8242023
int,70672600,8242023
double,143513600,8242023
float,70937200,8242023
long,150680900,8242023
boolean,47079000,5252860
int,47758400,5252860
double,93592700,5252860
float,46431500,5252860
long,91921300,5252860
boolean,93554300,9982479
int,83926300,9982479
double,181991000,9982479
float,84431500,9982479
long,169430500,9982479
boolean,85687700,9690075
int,89429400,9690075
double,169461400,9690075
float,80778600,9690075
long,174009600,9690075
boolean,75824600,8987058
int,79928200,8987058
double,156862600,8987058
float,76466800,8987058
long,156236600,8987058
boolean,26575000,3134423
int,26401100,3134423
double,52640000,3134423
float,26721800,3134423
long,52206600,3134423
boolean,45456200,5354514
int,44568900,5354514
double,98803200,5354514
float,45197700,5354514
long,91292900,5354514
boolean,80959800,8279804
int,71179100,8279804
double,141942500,8279804
float,69828100,8279804
long,146040100,8279804
boolean,71532000,8376283
int,69808400,8376283
double,138936000,8376283
float,78163900,8376283
long,152437700,8376283
boolean,20287400,2354160
int,20989500,2354160
double,44206700,2354160
float,20186700,2354160
long,39786200,2354160
boolean,72077700,8589125
int,74261400,8589125
double,154885300,8589125
float,78423200,8589125
long,150089800,8589125
boolean,8794600,1065971
int,8895800,1065971
double,17827700,1065971
float,8786800,1065971
long,17748000,1065971
boolean,71967100,7658154
int,64147600,7658154
double,128259900,7658154
float,78011100,7658154
long,130576900,7658154
boolean,40323300,4734968
int,41824400,4734968
double,82373100,4734968
float,39472500,4734968
long,80400800,4734968
boolean,75127600,8016332
int,67302000,8016332
double,135442900,8016332
float,73484900,8016332
long,134885900,8016332
boolean,27165700,3142427
int,27819700,3142427
double,65283300,3142427
float,26217600,3142427
long,53905100,3142427
boolean,34642700,4133509
int,35383400,4133509
double,68749200,4133509
float,34501900,4133509
long,71106100,4133509
boolean,41055400,4795234
int,42512300,4795234
double,83097900,4795234
float,40082400,4795234
long,79999800,4795234
boolean,23411100,2822323
int,23405700,2822323
double,55580100,2822323
float,23683600,2822323
long,47430600,2822323
boolean,50097300,6003138
int,50724100,6003138
double,110802100,6003138
float,50277700,6003138
long,101698500,6003138
boolean,1405200,165966
int,1395600,165966
double,2806900,165966
float,1422500,165966
long,2807400,165966
boolean,19020200,2164223
int,18812100,2164223
double,38033000,2164223
float,19646900,2164223
long,38667500,2164223
boolean,26448100,3115388
int,26769700,3115388
double,55271100,3115388
float,26511800,3115388
long,58173800,3115388
boolean,50696100,5948808
int,50038500,5948808
double,100676000,5948808
float,51135300,5948808
long,99569500,5948808
boolean,10928200,1315223
int,10945300,1315223
double,21912000,1315223
float,11905500,1315223
long,22248600,1315223
boolean,76852900,8288917
int,71190500,8288917
double,144993100,8288917
float,71903200,8288917
long,142715600,8288917
boolean,54450500,6240613
int,57832200,6240613
double,104183000,6240613
float,62938600,6240613
long,104018300,6240613
boolean,5992600,712396
int,5892600,712396
double,11879500,712396
float,5920800,712396
long,11854700,712396
boolean,19063400,2296157
int,19006500,2296157
double,42350700,2296157
float,32353100,2296157
long,39749300,2296157
boolean,25859900,3072832
int,25865800,3072832
double,51339500,3072832
float,26555500,3072832
long,51360500,3072832
boolean,41311800,4958014
int,41653600,4958014
double,82523900,4958014
float,41153000,4958014
long,84782500,4958014
boolean,34489500,3890496
int,39882000,3890496
double,65010500,3890496
float,32453500,3890496
long,80765100,3890496
boolean,3766600,451370
int,3725600,451370
double,7544500,451370
float,3742800,451370
long,7533100,451370
boolean,75581200,9086711
int,76621100,9086711
double,163540200,9086711
float,80012600,9086711
long,156101400,9086711
boolean,45475800,5437544
int,45082400,5437544
double,92284900,5437544
float,51102600,5437544
long,93948700,5437544
boolean,5424600,594278
int,5403800,594278
double,10862900,594278
float,5432200,594278
long,10072800,594278
boolean,75435500,8091207
int,67986400,8091207
double,146950200,8091207
float,72727300,8091207
long,142424300,8091207
boolean,81837000,9259114
int,78379500,9259114
double,154699100,9259114
float,78943900,9259114
long,164842500,9259114
boolean,60986900,7259310
int,66681800,7259310
double,132428700,7259310
float,64914300,7259310
long,132517400,7259310
boolean,2094100,227210
int,2025600,227210
double,4084300,227210
float,2030200,227210
long,4097400,227210
boolean,14371400,1533040
int,14230800,1533040
double,28829700,1533040
float,14609400,1533040
long,29376400,1533040
boolean,83385400,9238350
int,77835100,9238350
double,156049100,9238350
float,83363800,9238350
long,154285600,9238350
boolean,13356700,1588697
int,13200700,1588697
double,27434400,1588697
float,15538200,1588697
long,31346800,1588697
boolean,2056400,213217
int,1885400,213217
double,3691000,213217
float,1874400,213217
long,3730200,213217
boolean,81808800,9183310
int,79457200,9183310
double,154187200,9183310
float,76769000,9183310
long,157493200,9183310
boolean,19853100,2323301
int,19590800,2323301
double,40365700,2323301
float,21912000,2323301
long,50897700,2323301
boolean,85063700,9912512
int,100829000,9912512
double,215016200,9912512
float,94285400,9912512
long,175159000,9912512
boolean,28433900,3161741
int,27815500,3161741
double,54608400,3161741
float,28066900,3161741
long,55498000,3161741
boolean,53912600,5897234
int,53521100,5897234
double,110906300,5897234
float,54951500,5897234
long,112387100,5897234
boolean,74957400,6741924
int,62937000,6741924
double,122236600,6741924
float,56883200,6741924
long,113034300,6741924
boolean,22157100,2516478
int,21847100,2516478
double,42299800,2516478
float,21011900,2516478
long,43720200,2516478
boolean,17793200,2040335
int,17752700,2040335
double,35659100,2040335
float,18212300,2040335
long,37215000,2040335
boolean,30571400,3416027
int,34514300,3416027
double,61189700,3416027
float,29035900,3416027
long,60630800,3416027
boolean,1623700,177872
int,1540400,177872
double,3070300,177872
float,1565200,177872
long,3057700,177872
boolean,49199100,5717171
int,53167700,5717171
double,96659200,5717171
float,47534800,5717171
long,95621900,5717171
boolean,41205600,4957412
int,41124300,4957412
double,83683000,4957412
float,42799200,4957412
long,82983600,4957412
boolean,37626300,4377280
int,36602000,4377280
double,76229100,4377280
float,38439100,4377280
long,77118100,4377280
boolean,41360200,4829171
int,43597300,4829171
double,85350100,4829171
float,46814100,4829171
long,84592100,4829171
boolean,19634300,2330034
int,19337900,2330034
double,39057800,2330034
float,19498500,2330034
long,38909400,2330034
boolean,71590000,8602761
int,71958900,8602761
double,147160100,8602761
float,75293800,8602761
long,153646900,8602761
boolean,69942100,8036187
int,70647000,8036187
double,150631900,8036187
float,72946900,8036187
long,141303400,8036187
boolean,54644800,6525187
int,56286200,6525187
double,110742500,6525187
float,54287400,6525187
long,109327400,6525187
boolean,46034800,5527147
int,54053000,5527147
double,110126300,5527147
float,49969600,5527147
long,102838100,5527147
boolean,77471700,8542985
int,73742100,8542985
double,143320900,8542985
float,71149600,8542985
long,143384700,8542985
boolean,47511100,5452447
int,45368500,5452447
double,90642800,5452447
float,54261800,5452447
long,96530000,5452447
boolean,9648100,988453
int,9001300,988453
double,18260700,988453
float,10992300,988453
long,20653800,988453
boolean,47651000,4806291
int,47107800,4806291
double,91239900,4806291
float,43056000,4806291
long,83715900,4806291
boolean,77683400,9267794
int,77140500,9267794
double,156228000,9267794
float,77677700,9267794
long,169094600,9267794
boolean,84007100,9602842
int,87690900,9602842
double,171567300,9602842
float,80352100,9602842
long,160479500,9602842
boolean,14978700,1740730
int,14754700,1740730
double,30270500,1740730
float,15092400,1740730
long,30776500,1740730
boolean,29470000,3469045
int,29245700,3469045
double,58234600,3469045
float,28906600,3469045
long,57671500,3469045
boolean,84765600,8942782
int,77452800,8942782
double,166034900,8942782
float,82691100,8942782
long,158513000,8942782
boolean,78499500,9324379
int,77929100,9324379
double,156217100,9324379
float,77764300,9324379
long,170083100,9324379
boolean,36408300,4250788
int,36313900,4250788
double,77454300,4250788
float,50997000,4250788
long,76943900,4250788
boolean,55774700,6197854
int,55864900,6197854
double,108781100,6197854
float,52553900,6197854
long,103802800,6197854
boolean,76661400,9055090
int,75550200,9055090
double,155222400,9055090
float,76795400,9055090
long,159544000,9055090
boolean,453000,47101
int,452200,47101
double,904100,47101
float,448600,47101
long,904600,47101
boolean,51540300,5837524
int,49941700,5837524
double,98635900,5837524
float,50206800,5837524
long,98607800,5837524
boolean,11363300,1135603
int,10333600,1135603
double,21209100,1135603
float,11254700,1135603
long,21236200,1135603
boolean,73355400,8345441
int,73998200,8345441
double,146712600,8345441
float,76224400,8345441
long,150430000,8345441
boolean,15787400,1120425
int,14859400,1120425
double,20530300,1120425
float,10310400,1120425
long,20326900,1120425
boolean,61516300,6842597
int,59738600,6842597
double,117533200,6842597
float,60498500,6842597
long,130651100,6842597
boolean,25083300,2865056
int,24596600,2865056
double,50383000,2865056
float,25683000,2865056
long,49279800,2865056
boolean,38540700,4550264
int,47655800,4550264
double,79652000,4550264
float,40736400,4550264
long,81560700,4550264
boolean,100269700,9977967
int,89326000,9977967
double,168404100,9977967
float,82940200,9977967
long,167376400,9977967
boolean,20141500,2428100
int,20234900,2428100
double,41725800,2428100
float,20548500,2428100
long,41247300,2428100
boolean,89680800,9954967
int,88155600,9954967
double,181324400,9954967
float,88318900,9954967
long,166662200,9954967
boolean,82078700,9817928
int,83281600,9817928
double,165434900,9817928
float,88479500,9817928
long,173950000,9817928
boolean,93944700,9942354
int,92570600,9942354
double,179254000,9942354
float,82838700,9942354
long,165468900,9942354
boolean,26881400,3226907
int,26867100,3226907
double,53827900,3226907
float,27211300,3226907
long,53813400,3226907
boolean,84992800,8708392
int,80638200,8708392
double,162231600,8708392
float,78403300,8708392
long,156337200,8708392
boolean,24101800,2862345
int,24002000,2862345
double,47941400,2862345
float,23816200,2862345
long,47773300,2862345
boolean,9406500,1114669
int,9253500,1114669
double,18517800,1114669
float,9264200,1114669
long,18515700,1114669
boolean,32627000,3819023
int,32733200,3819023
double,63862300,3819023
float,32186800,3819023
long,76247300,3819023
boolean,34650100,4071651
int,34373700,4071651
double,67795000,4071651
float,33966700,4071651
long,83043300,4071651
boolean,40656000,4521369
int,38256500,4521369
double,76394500,4521369
float,39408900,4521369
long,79180100,4521369
boolean,39159700,4685368
int,39361100,4685368
double,78208400,4685368
float,39105500,4685368
long,79400800,4685368
boolean,30796800,3628786
int,31658100,3628786
double,64071900,3628786
float,30467500,3628786
long,68703600,3628786
boolean,49512100,5678452
int,49046100,5678452
double,104071500,5678452
float,62225100,5678452
long,98004600,5678452
boolean,85224600,9767946
int,82776700,9767946
double,164728800,9767946
float,82110200,9767946
long,163994700,9767946
boolean,86868300,8598314
int,74776200,8598314
double,157864800,8598314
float,73300400,8598314
long,152209600,8598314
boolean,81210600,9513985
int,81015300,9513985
double,160731300,9513985
float,80482600,9513985
long,169100500,9513985
boolean,1896200,217480
int,1873000,217480
double,3765800,217480
float,1899500,217480
long,3788300,217480
boolean,55786500,6398799
int,58428700,6398799
double,123051100,6398799
float,54119400,6398799
long,106857600,6398799
boolean,84169100,9751859
int,81569700,9751859
double,163776900,9751859
float,81317700,9751859
long,174060400,9751859
boolean,51095900,5948454
int,51565600,5948454
double,111908100,5948454
float,51309200,5948454
long,100167300,5948454
boolean,55747800,6693705
int,57816600,6693705
double,112329800,6693705
float,59819600,6693705
long,112358400,6693705
boolean,64607300,7637885
int,67158300,7637885
double,136663700,7637885
float,67298900,7637885
long,144188400,7637885
boolean,53407100,6238270
int,53036000,6238270
double,106466500,6238270
float,59041300,6238270
long,104661500,6238270
boolean,52357800,6286737
int,53579400,6286737
double,109637900,6286737
float,54593700,6286737
long,114025700,6286737
boolean,36833800,4290002
int,36114400,4290002
double,74757200,4290002
float,47342200,4290002
long,77004100,4290002
boolean,68984500,7926220
int,67550200,7926220
double,138039700,7926220
float,65814700,7926220
long,132553100,7926220
boolean,80594400,8999259
int,79660100,8999259
double,171822600,8999259
float,86432100,8999259
long,175713900,8999259
boolean,4001800,448323
int,4042800,448323
double,7975100,448323
float,3996700,448323
long,8000000,448323
boolean,73870700,8536070
int,73371800,8536070
double,146805400,8536070
float,70973700,8536070
long,149190400,8536070
boolean,79608900,7029887
int,61341500,7029887
double,122406800,7029887
float,64292800,7029887
long,121488700,7029887
boolean,84320200,9988433
int,83368200,9988433
double,171707200,9988433
float,83915600,9988433
long,173427800,9988433
boolean,65395000,7660484
int,63673900,7660484
double,139053800,7660484
float,65993500,7660484
long,130572700,7660484
boolean,77127600,9280578
int,77512700,9280578
double,162239100,9280578
float,81063500,9280578
long,167355500,9280578
boolean,69576000,7737144
int,70367800,7737144
double,138527600,7737144
float,68833600,7737144
long,132668800,7737144
boolean,39640600,4753865
int,40110400,4753865
double,78998800,4753865
float,42243600,4753865
long,80652900,4753865
boolean,42604000,5026906
int,43999100,5026906
double,89217300,5026906
float,52744200,5026906
long,89239000,5026906
boolean,18844000,2167169
int,18318600,2167169
double,36722400,2167169
float,17904200,2167169
long,48540800,2167169
boolean,48937000,5703831
int,48646000,5703831
double,101435700,5703831
float,47193900,5703831
long,94802500,5703831
boolean,1916400,231718
int,1904400,231718
double,3834900,231718
float,1968500,231718
long,3828200,231718
boolean,17220800,2046610
int,16926900,2046610
double,33987000,2046610
float,16976200,2046610
long,35716700,2046610
boolean,61275700,7194790
int,62340200,7194790
double,125833200,7194790
float,66832100,7194790
long,121708000,7194790
boolean,12564200,1474061
int,12289300,1474061
double,24479700,1474061
float,18237000,1474061
long,27777400,1474061
boolean,63164900,7432484
int,63287500,7432484
double,135912700,7432484
float,67661800,7432484
long,135224000,7432484
boolean,14016200,1608846
int,14501500,1608846
double,30429800,1608846
float,14352700,1608846
long,29504900,1608846
boolean,89326300,9883854
int,95103100,9883854
double,186202100,9883854
float,95533200,9883854
long,168295800,9883854
boolean,74438200,8952469
int,76282300,8952469
double,159495600,8952469
float,83702400,8952469
long,161796500,8952469
boolean,10055300,1126119
int,9919600,1126119
double,19535800,1126119
float,9877900,1126119
long,19045600,1126119
boolean,84608100,9906292
int,92206700,9906292
double,173978800,9906292
float,84138800,9906292
long,167797900,9906292
boolean,72380600,8598824
int,75463400,8598824
double,151341800,8598824
float,75774200,8598824
long,146011000,8598824
boolean,20989200,2013807
int,17684600,2013807
double,39224500,2013807
float,16942200,2013807
long,33577500,2013807
boolean,45439300,5421923
int,45205300,5421923
double,91929800,5421923
float,45315700,5421923
long,90789700,5421923
boolean,79489900,9346530
int,84291600,9346530
double,166843200,9346530
float,84415100,9346530
long,169670100,9346530
boolean,14245800,1296366
int,11005500,1296366
double,22321400,1296366
float,10995000,1296366
long,21625900,1296366
boolean,83810400,9899460
int,83419700,9899460
double,166540200,9899460
float,82218400,9899460
long,174446100,9899460
boolean,28589100,3240834
int,28030100,3240834
double,61228400,3240834
float,27918500,3240834
long,54705500,3240834
boolean,34286300,4104176
int,34289600,4104176
double,74044300,4104176
float,36516500,4104176
long,68776400,4104176
boolean,80167400,9192204
int,82261300,9192204
double,153635200,9192204
float,76484000,9192204
long,166257500,9192204
boolean,78955800,7886922
int,73321700,7886922
double,141819600,7886922
float,72419900,7886922
long,132430500,7886922
boolean,84528200,9990596
int,85155700,9990596
double,166766100,9990596
float,87108000,9990596
long,188580000,9990596
boolean,26125400,2809465
int,25540700,2809465
double,50063300,2809465
float,24586500,2809465
long,47824200,2809465
boolean,36675400,4159632
int,41008600,4159632
double,70420700,4159632
float,34694800,4159632
long,69609000,4159632
boolean,24938800,2971626
int,24735100,2971626
double,49486500,2971626
float,24823000,2971626
long,49474400,2971626
boolean,22386500,2663220
int,22138800,2663220
double,44347100,2663220
float,22024700,2663220
long,47589500,2663220
boolean,15923100,1879077
int,16281600,1879077
double,32751100,1879077
float,16220400,1879077
long,32732200,1879077
boolean,3212100,372227
int,3270700,372227
double,6543700,372227
float,3209700,372227
long,6981900,372227
boolean,24171600,2576007
int,24178500,2576007
double,52052300,2576007
float,23665700,2576007
long,48136300,2576007
boolean,36151500,4055597
int,36512400,4055597
double,72428300,4055597
float,36085400,4055597
long,71574800,4055597
boolean,42086400,5051435
int,42096500,5051435
double,84538700,5051435
float,43190200,5051435
long,85514800,5051435
boolean,28884100,3377890
int,28243000,3377890
double,58864800,3377890
float,28779400,3377890
long,58745900,3377890
boolean,9357400,1074766
int,10533800,1074766
double,19670400,1074766
float,9401000,1074766
long,18664500,1074766
boolean,2882300,334801
int,2862100,334801
double,5858500,334801
float,2848800,334801
long,5693100,334801
boolean,74593600,7728494
int,65921200,7728494
double,131085800,7728494
float,67733900,7728494
long,133044300,7728494
boolean,90125900,9839151
int,85950300,9839151
double,172199100,9839151
float,86009800,9839151
long,179454100,9839151
boolean,28083800,2968025
int,26856900,2968025
double,52562900,2968025
float,25907700,2968025
long,51100700,2968025
boolean,50957300,4731315
int,40618800,4731315
double,86239800,4731315
float,46811900,4731315
long,85958600,4731315
boolean,15881700,1784109
int,16550300,1784109
double,31841900,1784109
float,15946400,1784109
long,32018600,1784109
boolean,20191200,2325151
int,20255200,2325151
double,41280000,2325151
float,21985200,2325151
long,39654500,2325151
boolean,7290400,849413
int,7191900,849413
double,14448900,849413
float,7293000,849413
long,14456600,849413
boolean,74982200,8843315
int,75679300,8843315
double,165001400,8843315
float,73998900,8843315
long,159732700,8843315
boolean,69399900,8310137
int,69296900,8310137
double,141213600,8310137
float,74280500,8310137
long,147302000,8310137
boolean,28710500,3301169
int,28754600,3301169
double,62180500,3301169
float,29729300,3301169
long,58989800,3301169
boolean,42069900,4787915
int,41032800,4787915
double,86853700,4787915
float,40724400,4787915
long,79816000,4787915
boolean,39530100,4646192
int,38464500,4646192
double,77639600,4646192
float,40621300,4646192
long,77992400,4646192
boolean,23699400,2795064
int,24891000,2795064
double,48205600,2795064
float,24127600,2795064
long,50610000,2795064
boolean,86866500,9866844
int,92209700,9866844
double,176297500,9866844
float,90472200,9866844
long,165455200,9866844
boolean,17978000,2138555
int,17802900,2138555
double,36198800,2138555
float,17771100,2138555
long,35650500,2138555
boolean,21830100,2455641
int,20907500,2455641
double,43738800,2455641
float,20976000,2455641
long,43136900,2455641
boolean,50951100,5848129
int,53894900,5848129
double,105783700,5848129
float,52179600,5848129
long,104576500,5848129
boolean,7950000,905823
int,7670700,905823
double,17334900,905823
float,8048700,905823
long,15459800,905823
boolean,23092700,2707938
int,22967800,2707938
double,47166300,2707938
float,28559100,2707938
long,46680400,2707938
boolean,50071900,5984446
int,49799200,5984446
double,100158500,5984446
float,51487500,5984446
long,103110700,5984446
boolean,70843000,8203307
int,70914400,8203307
double,139417300,8203307
float,75719400,8203307
long,141904800,8203307
boolean,58980400,7015470
int,65500500,7015470
double,120146500,7015470
